ida,ieg,ips,ipp,inde,em_risco
5.6,9.3,7.5,5.935999999999995,7.407,True
6.1,9.5,7.52,7.916666667,8.438533333,False
3.6666666666666665,10.0,8.135,7.375,7.507033333333333,False
9.3,7.8,7.5,6.463999999999999,7.783,True
4.5,5.6,7.5,4.616000000000007,5.665,True
6.9,9.0,7.5,6.663999999999994,8.363,False
7.8,8.3,7.5,6.395999999999997,7.593,True
6.5,7.7,6.89,7.5,6.846333333,False
6.8,8.8,7.5,5.573999999999986,7.044,True
6.7,7.6,6.27,7.291666667,6.733566667,True
4.166666666666667,7.610722610666666,7.51,7.625,7.107477855466668,False
5.8,8.7,7.5,4.860000000000007,6.376,True
7.0,7.4,7.52,6.666666667,6.969133333,True
6.5,7.0910973085,5.625,6.875,6.696419461700001,True
6.3,8.8,7.5,6.235999999999997,7.277,True
8.0,9.6,7.52,7.916666667,8.0872,True
5.75,6.7734553775,7.51,8.125,7.5017244089,False
6.8,7.4,7.5,5.5600000000000005,6.996,True
5.2,4.9,2.52,8.28125,6.185658333,True
4.75,5.068181818,5.63,7.5,5.698703030200001,True
7.8,9.1,7.5,5.823999999999998,7.929,True
7.1,9.1,7.52,8.541666667,8.720366667,False
7.166666666666667,7.881527348,7.51,7.5,8.185838802933334,False
4.5,5.6,7.5,5.574000000000012,5.844,True
5.2,6.9,6.89,7.083333333,6.774866667,True
4.666666666666667,7.038986354666666,7.51,7.75,7.177130604266668,False
2.8,3.3,7.5,4.550000000000001,4.365,True
3.4,6.3,7.52,6.875,6.017933333,True
6.0,9.7,7.5,6.183999999999994,7.475,True
5.0,7.8,7.52,7.708333333,7.345033333,False
5.333333333333333,4.851851851666666,7.51,7.291666667,6.6438703703,False
3.6,3.0,7.5,6.6719999999999935,5.195,True
6.9,8.8,7.5,6.275999999999993,7.451,True
7.0,8.7,7.52,8.958333333,8.6067,False
8.666666666666666,9.441269841333334,7.51,8.958333333,8.8602539683,False
8.8,8.2,8.1,5.735999999999999,7.617,True
7.8,8.3,3.14,5.625,6.5143,True
8.8,8.5,8.1,5.099999999999998,7.48,True
6.4,9.5,2.52,5.625,6.5623,True
0.0,3.95256917,6.26,6.041666667,4.2118138341,True
9.2,9.2,8.1,5.934000000000008,8.65,False
8.0,8.7,8.1,4.954000000000001,7.862,False
5.2,8.5,3.77,5.0,6.6328,True
7.4,6.6,8.1,5.493999999999986,7.576,False
8.3,8.0,7.52,6.875,8.3577,False
9.3,8.6,8.1,5.375999999999994,7.911,True
7.3,9.4,7.5,5.51400000000001,8.358,False
8.7,8.2,10.0,6.875,8.5257,True
7.3,10.0,6.9,5.499999999999989,8.0,True
7.3,8.8,6.27,7.65625,7.570158333,True
6.3,8.2,7.5,5.553999999999997,7.172,True
3.6,7.5,5.02,6.875,6.138366667,True
4.0,6.0,7.5,7.691999999999997,6.438,True
7.4,8.8,7.5,5.279999999999996,7.518,True
6.4,9.1,7.52,6.875,6.5855,True
3.0,6.6428571430000005,5.635,6.666666667,4.9800714287000005,True
6.5,8.5,6.9,5.639999999999992,7.204,True
8.3,7.8,3.77,5.625,6.2955,True
2.5,7.840909091,6.26,5.625,6.0398818182000005,True
7.0,9.1,7.5,5.884,7.625,True
4.0,5.0,7.5,5.544000000000002,6.011,True
9.3,7.5,8.1,5.5659999999999865,8.26,False
6.5,8.1,7.52,6.875,7.4277,False
4.25,9.090909091,7.51,7.5,7.769381818200001,False
8.0,6.2,5.0,5.5739999999999945,6.864,True
8.8,8.6,8.1,5.723999999999991,7.729,True
8.0,9.0,7.52,7.5,7.9642,True
7.25,8.7857142855,6.885,8.4375,8.040259523700001,False
8.3,9.0,8.1,4.8299999999999965,7.703,True
6.9,9.0,7.52,7.5,7.617533333,True
7.25,9.2355889725,7.51,8.75,8.2739844611,False
7.9,9.7,7.5,5.6760000000000055,7.771,True
8.6,9.3,7.52,7.5,8.0442,True
7.5,10.0,8.13,8.333333333,8.986533333300002,False
5.8,7.9,5.6,5.5959999999999965,6.433,True
2.5,6.1,7.5,6.8459999999999965,5.718,True
7.0,9.5,7.5,5.576000000000008,7.541,True
9.1,9.8,6.89,7.5,8.6112,True
6.25,8.409090909,7.51,8.4375,7.3853681818,True
9.4,9.2,8.1,5.666000000000011,8.68,False
6.9,8.9,8.1,5.655999999999999,7.569,True
4.6,7.7,7.52,6.666666667,6.588466667,True
5.7,9.8,8.1,5.505999999999984,7.944,False
8.5,9.4,6.89,7.5,9.0112,False
8.0,9.5227272725,9.38,7.8125,8.9079954545,False
8.1,9.0,8.1,5.645999999999996,8.378,False
2.5,3.1,7.5,0.1000000000000067,4.28,False
6.6,9.0,7.5,5.875999999999992,7.441,True
6.7,9.4,5.02,7.5,7.172666667,False
5.25,7.845238095,7.51,7.708333333,7.482680952299999,False
8.4,9.3,7.5,5.683999999999987,7.675,True
8.1,9.8,2.5,5.933999999999999,7.44,True
5.7,9.9,2.52,7.1875,7.553616667,False
4.5,8.3214285715,6.88,7.291666667,7.3363190476,False
7.1,9.2,7.5,4.280000000000008,6.658,True
6.0,8.3,3.77,5.78125,6.389991667,True
6.5,7.727272727000001,6.26,6.5625,6.427771212000001,True
7.6,8.4,7.5,8.345999999999991,6.818,True
2.9,6.6,5.0,7.097999999999995,5.712,True
4.3,9.2,5.0,7.5,6.869133333,True
9.2,8.7,7.5,5.9140000000000015,7.738,True
7.8,9.7,7.52,6.25,8.2852,True
5.25,9.564393939,5.635,7.291666667,7.005745454500001,True
8.7,9.3,7.5,5.215999999999985,7.755,True
7.2,9.9,3.77,6.25,7.3982,True
6.8,8.6,5.0,4.069999999999991,7.387,False
9.3,10.0,5.63,7.5,8.239866667,True
9.25,9.75,2.51,7.8125,7.665116666600001,True
5.1,7.4,5.0,4.824000000000002,6.099,True
4.6,8.4,3.14,6.875,6.2737,True
7.2,8.6,5.0,3.6439999999999895,6.741,True
6.1,9.9,3.14,5.625,6.8297,True
6.5,8.646245059,5.635,6.458333333,6.8121156785000005,True
7.1,6.2,7.5,5.073999999999996,6.634,True
8.8,8.3,6.89,7.5,6.982,True
3.5,6.4285714285,5.005,5.625,5.294247619100001,True
9.1,6.7,7.5,6.155999999999997,7.659,True
7.3,7.8,4.39,6.875,7.1527,True
3.25,7.1428571430000005,6.26,7.65625,5.8701964286,False
8.5,8.1,6.9,5.523999999999996,7.679,True
6.5,9.8,3.77,7.916666667,6.518,True
6.5,7.7236842105,4.375,6.40625,6.4975618421000005,True
7.3,8.4,7.5,5.7539999999999925,7.282,True
9.2,9.8,7.52,8.125,7.5105,True
2.3,3.5,7.5,5.363999999999995,5.313,True
4.9,7.9,7.52,5.625,6.6927,True
6.0,7.994071146,7.51,6.875,6.833780895800001,True
1.2,2.0,7.5,4.853999999999994,4.332,True
6.6,9.8,6.26,7.5,7.3651,True
6.9,8.9,5.0,5.749999999999993,7.285,True
6.5,9.0,3.77,7.083333333,7.0582,True
6.75,8.170995671,5.625,7.65625,7.0366241342,True
3.5,7.9,6.3,5.299999999999994,6.04,True
8.0,5.1,5.0,4.394,6.026,True
6.7,5.6,3.14,7.5,6.331533333,True
6.75,5.983436853,5.625,6.5625,6.2236373706000006,True
7.8,8.7,7.5,4.199999999999999,7.42,True
7.5,9.6,3.77,6.875,7.408033333,True
6.75,7.525879916999999,7.51,7.03125,7.467500983400001,False
8.0,6.9,5.6,5.629999999999997,6.953,True
7.4,8.0,3.14,7.5,6.078666667,True
4.0,6.873706004,6.255,7.65625,5.4653662008,True
4.9,8.7,4.4,5.625999999999989,6.656,True
5.4,9.5,3.14,5.625,5.8915,True
2.75,5.250626566499999,3.755,5.0,5.3098253133,False
6.7,8.1,7.5,3.4160000000000057,6.525,True
5.6,8.7,3.77,6.875,6.813366667,True
5.75,5.5335968375,7.51,6.71875,6.2372943675000005,True
5.4,7.3,7.5,5.586000000000002,6.832,True
5.9,8.5,7.52,8.125,6.633833333,True
9.2,8.9,6.3,5.5959999999999965,8.093,False
7.8,9.1,3.77,7.916666667,8.166866667,False
9.5,9.5138888885,5.635,7.5,8.705811111100001,False
4.2,4.6,7.5,4.253999999999998,5.552,True
5.9,5.3,7.52,5.625,6.4137,True
6.5,7.3484848485,7.51,7.5,7.1193969697,True
7.8,7.5,7.5,7.665999999999995,7.64,True
7.6,5.9,7.5,5.644,6.731,True
7.6,8.1,7.5,5.49599999999999,7.973,False
8.4,9.5,7.52,8.125,8.683366667,False
8.25,9.5445134575,8.135,8.75,8.8986026915,False
8.1,8.1,4.4,5.633999999999997,7.41,True
6.4,9.6,2.52,8.125,7.3387,True
5.5,6.6,8.1,5.625999999999998,7.426,False
5.6,5.9,5.6,5.209999999999999,6.931,False
5.0,5.9,8.1,4.399999999999995,6.33,False
8.4,9.0,7.52,8.125,8.117366667,True
7.25,7.6710526315,7.51,7.5,7.0900771929,True
4.4,7.5,7.5,5.384000000000002,6.985,False
6.0,6.1,7.52,5.625,7.3687,False
8.4,7.7,8.1,4.559999999999986,7.736,False
8.0,8.8,2.52,7.5,7.6802,True
8.5,8.4848484845,6.26,8.125,8.447003030300001,False
9.1,7.3,8.1,5.705999999999989,8.244,False
8.1,8.7,8.1,5.3499999999999925,8.155,False
8.6,9.1,3.77,6.5625,7.26545,True
6.0,8.4166666665,2.51,7.5,6.684533333300001,True
3.3,3.0,7.5,5.953999999999997,5.271,True
8.3,8.2,8.8,5.720000000000001,7.902,True
7.8,8.7,5.02,9.53125,7.979325,True
9.5,7.152777778,6.885,9.166666667,8.469255555700002,False
7.3,8.5,6.9,4.843999999999991,7.151,True
6.8,7.6,3.14,7.5,6.7742,True
2.5,4.188311688500001,4.375,5.78125,4.7704873377000006,True
7.2,7.9,8.8,5.469999999999997,7.347,True
5.1,8.5,5.6,5.706000000000007,6.684,True
6.2,8.7,7.52,8.333333333,8.3342,False
9.25,10.0,7.51,8.90625,8.808825,True
7.3,7.2,5.6,5.586000000000002,6.952,True
6.9,8.0,7.52,7.34375,7.305908333,True
7.3,9.0,5.6,5.484,7.485,True
8.1,9.0,7.52,8.333333333,7.184,True
8.0,9.7826086955,6.255,7.65625,7.7888467391,True
5.4,8.5,5.6,5.669999999999993,6.707,True
6.7,9.5,6.27,7.708333333,7.600033333,True
9.0,9.2,5.6,5.746000000000002,8.058,True
7.5,7.8,7.52,7.291666667,8.048033333,False
9.25,8.6542443065,6.885,7.5,8.4695488613,False
5.7,8.1,5.6,5.570000000000004,7.227,False
6.0,9.3,7.52,8.4375,8.123283333,False
7.25,7.292490119,6.885,6.875,7.2626980238,True
5.9,7.3,5.6,5.634000000000006,6.82,False
7.6,8.3,7.52,6.25,7.5972,True
2.0,3.3,7.5,5.523999999999996,4.989,True
7.2,9.0,5.6,5.680000000000005,7.218,True
9.1,8.7,7.52,6.875,7.2845,True
8.0,9.555335968,7.51,8.541666667,8.1611005269,True
6.3,8.4,5.6,4.625999999999992,6.896,True
5.1,6.9,4.39,5.625,6.2707,True
3.75,5.2964426875,5.005,5.833333333,5.0795885374,True
7.3,8.7,5.0,5.469999999999997,7.097,True
7.5,7.6,7.52,7.5,7.024,True
4.8,7.9,5.6,5.720000000000001,6.672,True
7.1,9.1,3.77,7.5,6.659,True
7.0,9.2727272725,7.51,7.5,7.655745454500001,True
6.2,9.7,5.6,5.520000000000005,7.742,False
8.1,8.5,5.6,5.519999999999996,7.382,True
7.0,9.3,3.77,8.125,7.668366667,True
8.5,10.0,6.26,7.5,8.6102,False
7.2,9.1,5.6,5.525999999999991,7.656,False
7.2,8.0,3.77,6.875,6.517166667,False
8.0,7.4305555555,7.51,7.5,7.903311111100001,False
8.8,7.6,7.5,5.625999999999998,7.676,True
3.1,8.0,3.14,6.041666667,6.026366667,True
2.25,8.095238095,5.005,7.083333333,5.8450809523,True
9.1,9.0,7.5,5.639999999999992,8.084,True
9.1,9.7,7.52,7.5,8.7142,True
7.75,10.0,7.51,8.75,8.2272,True
8.8,7.7,7.5,5.339999999999998,7.484,True
7.3,9.0,7.52,5.625,7.7597,True
8.75,9.7368421055,8.13,8.4375,8.3373184211,True
0.0,3.8,6.3,5.599999999999996,3.915,True
6.8,8.9,4.4,2.8059999999999885,6.344,True
3.4,7.7,3.14,4.375,5.6857,True
3.75,5.938735178,4.38,4.0625,4.542230369,True
3.8,5.8,7.5,-0.0739999999999874,5.246,True
9.5,9.0,7.5,5.635999999999992,8.197,True
6.4,9.9,7.52,7.65625,8.073825,True
5.75,7.525879916999999,7.51,5.9375,6.57279265,True
9.1,8.6,7.5,5.575999999999999,8.481,False
9.0,9.9,7.52,7.5,8.6672,True
8.5,9.047619048,7.51,8.333333333,8.2450571429,True
7.9,5.8,4.4,5.3859999999999975,6.602,True
5.6,6.1,2.52,6.875,6.0537,True
6.25,6.25,5.625,2.5,5.6127,True
9.5,9.2,6.9,5.693999999999999,8.566,False
9.2,9.5,7.52,7.5,8.7442,True
9.75,10.0,7.51,9.0625,8.925450000000001,True
5.7,7.9,7.5,5.559999999999992,6.976,True
6.1,8.7,7.52,5.625,7.0927,True
5.5,8.75,7.51,8.125,7.361700000000001,True
9.7,9.3,7.5,5.599999999999987,8.26,True
9.3,9.6,7.52,7.5,8.6742,True
7.0,9.285714286,7.51,8.125,7.938842857200001,True
8.1,9.1,7.5,6.54399999999999,7.911,True
7.5,8.6,7.5,6.263999999999994,7.563,True
8.7,9.1,8.1,8.765999999999998,9.105,False
7.066666666666666,9.0,6.885,7.5,8.152033333333334,False
8.8,9.2,7.5,6.386000000000003,8.172,True
6.3,8.8,7.52,7.083333333,6.548333333,True
5.0,7.090909091,7.51,6.25,6.942581818200001,False
8.2,9.4,7.5,6.400000000000006,8.06,True
8.4,9.7,7.52,8.333333333,8.219533333,True
7.25,8.8636363635,6.26,8.75,8.174593939300001,False
6.7,9.7,7.5,5.834000000000001,7.28,True
5.8,9.1,3.14,7.8125,7.09945,True
3.75,6.4239130435,6.26,6.5625,5.9677326087,True
6.5,9.7,7.5,5.286,7.402,True
7.9,9.2,3.14,6.875,6.7215,True
5.25,8.8636363635,6.26,7.708333333,6.984760606,True
7.5,8.8,7.5,5.605999999999991,8.004,False
7.8,9.2,7.52,8.28125,7.682125,False
6.0,7.8804347825,7.51,8.4375,7.838370289900001,False
4.3,9.3,7.5,5.986000000000002,6.902,True
8.7,9.5,7.5,6.284000000000001,8.185,True
8.7,8.7,4.39,9.21875,8.008408333,True
7.0,9.0,7.5,5.943999999999994,7.511,True
6.3,8.3,7.52,7.291666667,7.3807,True
8.25,9.0476190475,7.51,8.541666667,8.131890476200002,True
7.1,10.0,7.5,5.593999999999992,7.646,True
7.9,9.1,7.52,7.5,8.4042,True
5.5,7.9841897235,6.26,8.125,7.0345379447,True
7.9,7.5,7.5,5.679999999999996,7.598,True
8.0,9.3,3.77,7.8125,7.85345,True
6.0,5.9523809525,7.51,7.916666667,7.099342857200002,True
0.7,2.7,5.0,5.309999999999997,3.846,True
8.3,8.9,7.5,5.364000000000004,8.143,False
5.9,8.3,3.77,6.875,6.6785,False
5.0,9.022556391,7.51,7.5,7.3057112782,True
7.0,8.3,7.5,5.629999999999997,7.873,False
8.2,8.8,3.14,6.25,7.056,False
6.5,6.619047619,3.135,5.625,6.066009523800001,True
9.2,5.4,7.5,4.739999999999993,6.994,True
4.8,7.2,7.52,6.875,5.930166667,True
8.1,6.8,5.0,5.253999999999994,6.922,True
7.9,7.5,2.52,5.625,6.9287,True
5.0,8.75,2.51,7.5,6.566200000000001,True
6.1,7.8,7.5,5.736000000000008,7.587,False
6.9,9.5,3.14,5.0,5.852,True
3.75,6.3928571430000005,2.51,6.25,5.685771428600001,True
5.7,5.7,4.4,4.96599999999999,5.79,True
1.7,4.3,4.4,4.914000000000001,3.898,True
3.5,7.0,7.52,7.8125,5.567916667,True
0.0,5.9523809525,5.63,8.333333333,5.178509523800001,True
5.3,7.7,7.5,5.459999999999994,7.096,False
6.3,9.3,7.52,8.28125,7.468125,False
4.5,8.7757437075,7.51,8.125,7.563515408100001,False
7.1,6.7,7.5,6.554000000000002,7.432,True
8.2,7.9,7.52,8.90625,7.926825,True
7.0,8.1235697945,7.51,7.5,8.0754139589,False
2.6,5.0,7.5,5.653999999999995,5.702,True
7.2,6.6,5.6,7.9,7.04,True
6.7,7.7,6.26,8.28125,6.434625,True
7.5,8.028404344,8.755,8.4375,8.1780308688,False
6.9,7.6,7.5,5.716000000000001,6.955,True
8.3,8.8,3.14,8.75,7.7842,True
6.0,10.0,5.63,8.958333333,7.7430333333,True
8.3,8.9,7.5,5.459999999999994,7.786,True
7.9,9.8,7.52,8.4375,8.209283333,True
7.25,9.75,7.51,8.4375,8.496283333400001,False
6.0,8.4,7.5,5.049999999999999,7.485,False
7.5,9.8,2.52,7.5,7.6812,True
7.75,7.857142856999999,7.51,7.5,8.1896285714,False
6.0,5.8,7.5,5.526,6.996,False
8.9,6.8,3.77,7.5,7.2922,True
8.2,10.0,7.5,6.500000000000004,8.34,True
7.3,9.5,7.52,8.125,8.171366667,True
8.75,9.7727272725,5.635,9.375,8.8857454545,False
8.4,8.6,7.5,5.585999999999993,7.642,True
8.8,8.5,7.52,7.916666667,8.137866667,True
9.0,10.0,7.51,8.75,9.1548666666,False
6.1,9.5,5.6,4.905999999999997,7.004,True
3.4,9.5,7.5,5.750000000000002,7.205,False
5.9,9.8,7.52,5.625,7.5227,True
7.25,9.75,7.51,7.1875,7.73495,True
8.0,9.3,5.6,5.105999999999984,8.264,False
6.9,9.8,2.52,7.65625,7.806091667,False
5.75,9.519450801,6.26,8.4375,7.9221068268,False
4.2,9.4,7.5,5.5159999999999965,7.405,False
7.9,9.5,7.52,7.5,7.974,False
5.25,9.047619048,7.51,9.166666667,8.0443904763,False
8.9,6.3,5.6,7.486000000000006,6.847,True
7.6,6.2,5.0,7.8125,6.635883333,True
7.8,8.9,7.5,5.305999999999997,7.504,True
7.4,8.1,7.52,7.083333333,6.707666667,True
6.75,6.811594203,7.51,7.1875,6.8089355072,True
6.5,8.7,7.5,5.669999999999993,7.507,True
5.3,8.1,7.52,7.8125,6.247916667,True
6.2,8.0,7.5,5.516000000000005,7.025,True
7.2,7.7,7.52,6.875,7.6267,True
3.25,5.2865612650000005,7.51,8.125,6.036012253,True
6.0,7.6,7.5,5.074000000000005,6.894,True
4.1,8.9,7.5,5.683999999999996,7.335,False
6.2,9.2,7.52,7.5,7.9842,True
3.0,6.9047619045,7.51,8.125,7.145652380900001,False
7.3,9.7,7.5,5.473999999999997,8.064,False
8.2,9.6,7.52,7.5,8.4642,True
9.5,9.761904762,6.26,8.958333333,8.441414285700002,True
5.4,9.3,7.5,5.585999999999993,7.232,True
5.5,9.8,6.27,7.083333333,7.462866667,True
5.25,8.2212885155,7.51,7.916666667,7.052457703200001,True
7.3,8.5,7.5,4.069999999999991,7.217,True
7.5,8.6,7.52,6.041666667,7.373033333,True
7.25,4.840909091,7.51,6.666666667,6.597315151500001,True
6.3,8.3,7.5,5.456000000000003,7.049,True
6.1,8.1,7.52,6.458333333,7.018033333,True
4.75,3.5064935065,7.51,5.0,4.6743653679,True
7.8,9.6,7.5,5.625999999999998,7.676,True
8.3,9.6,5.64,8.333333333,8.061533333,True
5.25,9.090909091,7.51,7.916666667,7.702648484900001,False
1.6,4.6,6.3,4.5039999999999925,4.786,True
7.1,8.3,5.0,7.649999999999997,7.29,True
6.3,8.4,6.89,7.96875,7.252275,True
7.0,7.8961292116666675,8.13,8.75,8.131659175733333,False
6.1,5.4,7.5,4.68,6.818,False
6.8,6.6,7.5,5.1399999999999935,6.644,True
7.6,7.5,7.52,6.875,6.8735,False
8.0,5.75,7.51,6.25,6.6752,True
8.3,9.0,7.5,5.544000000000002,7.831,True
9.4,9.3,7.52,8.333333333,8.126866667,True
8.75,7.012987013,7.51,8.333333333,7.831797402499999,False
6.3,7.2,7.5,5.4659999999999975,6.98,True
4.8,8.4,6.3,5.445999999999991,6.848,True
6.9,8.6,6.27,5.833333333,7.2352,True
8.8,9.0,7.5,5.523999999999987,8.279,False
6.8,9.1,7.52,6.25,6.492,True
6.0,9.523809524,4.38,7.03125,6.9375869048,True
6.6,7.3,7.5,4.975999999999994,7.561,False
7.8,8.3,6.27,6.875,7.2937,True
6.75,6.9047619045,7.51,7.65625,6.972777380900001,True
9.0,8.7,6.3,5.010000000000003,8.121,False
8.0,9.1,7.52,6.25,7.8632,True
7.0,7.857142856999999,7.51,7.5,7.797628571400001,False
9.3,9.1,6.3,4.510000000000005,8.361,False
8.7,10.0,2.52,7.5,8.1932,True
8.75,10.0,7.51,8.125,8.7897,False
6.3,6.6,6.3,5.655999999999999,7.259,False
6.0,9.2,5.0,7.233999999999998,7.675,False
6.3,8.8,2.52,7.8125,7.45425,False
7.5,9.333333333333334,6.26,7.875,8.256566666666668,False
9.6,9.1,5.0,3.469999999999996,7.887,False
6.9,8.5,7.52,5.833333333,7.782866667,False
9.0,9.4736842105,5.635,6.458333333,7.704770175400001,True
7.3,5.7,5.6,4.916,6.575,True
7.4,8.1,5.6,4.703999999999997,7.497,False
5.8,9.1,7.52,6.875,8.0357,False
6.0,6.5,6.9,4.695999999999998,7.093,False
3.9,8.4,7.52,8.125,7.5867,False
7.5,9.0,6.9,5.286,7.592,True
8.2,9.6,6.89,8.333333333,8.367866667,True
7.5,9.090909091,7.51,7.5,7.971648484800001,False
6.5,7.9,5.6,4.6999999999999975,6.81,True
6.5,8.6,5.02,6.875,6.122166667,True
9.6,9.3,7.5,5.995999999999997,8.513,True
8.9,9.8,7.52,9.583333333,8.5572,True
9.25,9.7727272725,7.51,9.166666667,8.929745454599999,False
7.1,8.7,6.3,5.455999999999994,7.819,False
5.4,8.8,6.89,8.125,7.8597,False
6.2,7.3,7.5,5.829999999999993,7.483,False
6.2,8.4,7.52,8.125,7.997366667,False
7.3,7.9,7.5,4.843999999999991,7.741,False
9.5,8.3,7.52,8.541666667,7.944833333,False
9.0,7.784679089,7.51,8.4375,8.652552484400001,False
5.5,6.8,7.5,7.225999999999999,6.596,True
6.0,10.0,6.9,5.603999999999987,7.417,True
8.9,7.4,7.52,9.0625,7.85605,True
6.25,6.573529412,7.51,8.333333333,7.426572549100001,False
4.6,7.0,7.5,4.88599999999999,6.342,True
4.25,5.9166666665,7.51,6.666666667,6.643866666600001,False
6.1,8.4,7.5,5.553999999999997,6.922,True
7.1,8.4,2.52,5.625,6.4497,True
6.75,4.6245059285,5.01,6.666666667,5.2645678524,True
2.8,6.0,7.5,5.456000000000003,5.989,True
6.0,4.4,6.9,5.6239999999999934,6.799,False
7.6,8.2,6.9,5.665999999999993,7.25,True
5.4,9.6,7.5,5.759999999999996,7.776,False
7.3,10.0,3.77,7.8125,7.77645,True
6.75,10.0,6.26,7.5,7.9442,True
7.6,7.0,7.5,5.585999999999993,7.412,True
8.1,8.1,3.14,8.28125,7.419925,True
7.25,9.7826086955,5.01,7.65625,8.2483467391,False
6.9,7.1,7.5,5.724,7.139,True
7.8,8.6,7.5,5.729999999999995,8.003,False
8.4,9.4,3.14,9.21875,8.532075,False
8.0,9.75,9.38,8.90625,9.171825000000002,False
6.8,6.8,7.5,7.194000000000003,6.671,True
6.0,8.6,7.5,5.640000000000001,7.234,True
8.3,8.9,3.14,6.25,6.78,True
6.75,7.619047619,5.63,8.333333333,7.1373428571,True
7.2,9.2,7.5,4.965999999999999,7.41,True
8.3,9.4,3.77,7.8125,7.71645,True
7.75,9.523809524,6.26,7.916666667,8.0066285715,True
8.8,9.2,7.5,5.624000000000002,8.179,True
8.5,9.5,7.52,7.708333333,8.2697,True
8.0,8.695652174,7.51,7.5,8.2403304348,False
7.8,9.5,7.5,5.644,7.791,True
7.4,9.5,3.77,8.4375,7.81295,True
8.0,9.3271221535,7.51,8.125,8.5184577641,False
9.0,9.0,7.5,5.69399999999999,8.136,True
9.2,9.9,6.27,9.6875,8.662616667,True
8.75,9.109730849,6.26,7.708333333,8.513646169700001,False
7.5,7.3,7.5,5.295999999999994,7.263,False
8.7,8.5,7.52,6.875,8.2467,False
9.2,8.3,7.5,5.484,7.665,True
6.7,9.6,6.27,6.875,7.6417,True
2.75,6.439393939,7.51,7.34375,6.0234537878,True
8.8,9.0,7.5,5.470000000000006,8.207,False
7.0,9.3,7.52,7.916666667,8.2712,False
6.75,9.7826086955,6.885,7.03125,7.9648467391,False
6.3,7.4,7.5,5.876000000000001,7.461,True
5.4,5.1,7.5,5.3139999999999965,5.198,True
5.8,8.8,5.0,7.02,6.682,True
6.0,8.8,2.52,7.8125,6.034416667,True
7.8,8.2,7.5,5.249999999999995,7.875,False
8.2,9.0,4.38,7.5,7.7862,True
8.0,9.337121212,7.51,8.333333333,8.5912909091,False
7.2,8.5,7.5,5.599999999999996,7.3,True
6.9,7.2,7.52,7.5,6.78,True
3.25,6.3272311215000006,7.51,7.03125,6.035771224300001,True
9.1,8.3,7.5,3.219999999999992,7.952,False
7.9,8.5,3.77,5.625,7.2117,True
7.5,7.549407115,6.26,6.875,7.072914756400001,True
9.2,9.0,7.5,6.146000000000003,8.538,False
5.9,5.0,8.1,5.964,6.253,False
8.7,8.8,7.5,5.575999999999999,8.491,False
5.9,7.2,7.5,5.585999999999993,7.412,False
6.0,8.2,3.77,5.625,7.4637,False
7.7,8.2,4.4,4.456000000000007,6.839,True
7.6,9.1,2.52,5.0,6.5418,True
1.0,4.5454545455,5.01,7.5,5.009290909100001,True
9.0,7.0,7.5,5.213999999999999,7.488,True
9.1,8.3,7.5,3.056000000000001,7.369,True
4.3,7.3,5.0,5.8640000000000025,6.243,False
5.7,8.9,6.27,5.9375,7.08435,True
7.666666666666667,8.668046928999999,3.755,6.25,6.999509385733333,True
8.5,7.3,7.5,2.976000000000001,7.641,False
7.3,7.9,6.26,6.5625,6.06525,True
7.75,9.2727272725,6.255,7.5,7.864245454500001,True
8.3,7.9,7.5,3.083999999999989,7.515,False
6.6,7.5,2.52,5.625,6.1683,True
6.0,7.3221343875,5.63,5.625,6.2114602109,True
2.1,6.8,5.0,3.86000000000001,5.666,False
8.5,9.6,7.5,5.459999999999994,8.616,False
7.4,9.5,3.77,6.25,7.8402,True
6.25,9.5833333335,6.26,8.333333333,7.986866666600001,False
9.3,9.0,7.5,4.54600000000001,8.098,False
6.0,9.5,3.77,5.625,6.6415,False
7.0,10.0,6.26,5.833333333,7.826199999900001,False
9.7,9.6,7.5,5.4300000000000015,8.453,True
6.8,10.0,7.52,8.4375,8.62995,False
8.5,10.0,7.51,7.5,8.578533333400001,False
8.4,9.1,7.5,5.48,8.398,False
7.3,9.6,7.52,5.625,7.3355,False
9.5,8.9,7.5,5.573999999999986,8.154,True
8.5,9.0,7.52,7.5,8.1442,True
7.7,7.1,5.6,5.364000000000004,7.523,False
9.3,8.1,3.77,8.125,7.248833333,False
8.25,6.833333333500001,2.51,7.5,6.917866666700001,True
8.9,8.7,7.5,5.549999999999979,8.325,False
7.3,9.2,7.52,7.5,8.6042,False
8.0,9.337121212,7.51,8.958333333,8.5817909091,False
6.7,9.6,5.6,8.044000000000002,7.566,True
5.483333333333333,9.704333333,6.57,7.5,7.611233333266666,False
8.1,8.5,7.5,5.6599999999999895,8.136,False
7.4,9.8,6.89,7.5,8.2372,False
8.5,9.7916666665,7.51,8.75,8.7738666667,False
9.6,10.0,8.13,8.4375,9.31095,False
10.0,10.0,7.51,8.125,8.959700000000002,True
8.9,9.1,8.14,7.5,8.2212,True
7.5,8.6136363635,7.51,7.1875,7.346677272700001,True
6.3,7.6,3.14,5.9375,5.92975,False
5.5,3.159090909,2.51,4.6875,4.6684348484,True
6.3,7.6,8.14,7.5,7.034,False
7.4,8.7,7.52,7.5,8.1552,False
8.6,8.3,8.76,7.5,7.679,False
8.9,8.6,8.76,7.5,8.6992,False
8.5,7.409090909,7.51,7.5,7.583018181800001,True
7.1,9.5,8.76,7.1875,8.63895,False
